,tweets,ano
170,ela n gostou da atitude dele no horário de trabalho dela. Se sentiu assediada e foi assédio. Decide se é ou não qdo acontecer ctg,2016
171,"Feminista é tão burra q n sabe nem oq é assédio, q no caso é uma relação de trabalho e entrevista n se enquadra nisso",2016
172,"""Mas elogiar agora é assédio?"" Cara, olha como a guria ficou desconfortável no TRABALHO dela pqp que nojo https://nitter.woodland.cafe/smgdefence/status/811956097728868352",2016
173,O maluco do trabalho da minha namorada tá tentando foder a vida dela no trabalho pq ela deu um basta no assédio dele........ maluco q raiva,2016
174,"estava fazendo o trabalho dela, mano. ela se sentiu constrangida e ainda assim o cara continuou... isso não é elogio, é assédio",2016
175,todo dia no trabalho é um eterno assédio perto do meio dia,2016
176,a questão é que foi constrangedor e ela tava no meio do trabalho. O assédio é tão normalizado que se enxerga como mimimi rs,2016
177,qndo ele interrompe o trabalho dela 3x para fazer esses elogios no qual ela claramente ficou mto desconfortavel é assedio sim,2016
178,qndo ele interrompe o trabalho dela quase 3 vezes para fazer elogios qndo ela claramente ficou desconfortavel é assedio sim,2016
179,"as pessoas não sabem a diferença entre ambiente de trabalho e balada. Entre cantada e assédio. Tudo pra essa galera é ""mimimi""",2016
180,"Estava trabalhando, ele estava em posição de poder, sabia que ela não ia poder mandar TNC e INSISTE no assédio, em impedir o trabalho dela.",2016
181,"Assédio moral é mais amplo que os outros e é especificamente relativo ao trabalho, onde o patrão tortura psicologicamente o empregado, ou +",2016
182,O que as pessoas tem dificuldade para entender sobre assédio é que não é pra elogiar o físico de uma pessoa que está ali fazendo um trabalho,2016
183,"o vin diesel poderia SIM ter elogiado a carol, mas ele ultrapassou o elogio e se tornou assedio qnd impediu ela de fzr o trabalho dela",2016
184,A MENINA TAVA FAZENDO O TRABALHO DELA ENTREVISTANDO ELE E DO NADA ELE COMEÇA A CHAAMR ELA DE LINDA SEXY se isso não é assédio porra,2016
185,"KERIDO, a partir do momento que o VIN DIESEL deixou a garota constrangida e a impediu de realizar o trabalho dela FOI ASSÉDIO. Okay? Okay.",2016
186,"Ele foi basicamente aquele cara que não sai do teu pé na balada, mas no local de trabalho. Se isso não é assédio para você..🙄",2016
187,"Vin Diesel foi desrespeitoso com o trabalho da Carol, além de estar visivelmente alterado, já quanto ao assédio...  emais.estadao.com.br/noticia…",2016
188,"Repitam comigo: Se a mulher se sente desconfortável e não tá ""curtindo"" a cantada, principalmente fazendo seu trabalho É ASSÉDIO SIM CARALHO",2016
189,"além de q ele n deixava a carol fazer o trabalho dela, foi assedio e quem n vê q foi só pode ser muito machista ou idiota",2016
190,Fala uma coisa Vin diesel assédio a menina sim. Ela estava a todo estante tentando fazer o trabalho dele e ele chamando ele de gostosa,2016
191,ela só chamou ela de linda bla bla mas ele insistiu pra caralho nisso atrapalhou o trabalho dela e a deixou desconfortável foi assédio sim,2016
192,"Perai, agora ser mal educado e incoveniente é assédio?Atrapalhou o trabalho da garota?Sim.Deixou - a constrangida?Sim.Assedio? Não.",2016
193,"um puta absurdo isso, ele interrompeu o trabalho dela, e isso porque não é a primeira vez que ela sofre assédio",2016
194,"quanto a questão do assédio, a moça foi lá pra fazer uma entrevista, estava a trabalho, foi inconveniente da parte dele ficar flertando",2016
195,"Vin Diesel foi um babaca, não cabe a você dizer que é ou não assédio. A Carol ficou constrangida fazendo o seu trabalho, isso não existe.",2016
196,"realizando o seu trabalho e foi proposto pra ela pra almoçar depois com ele, entre outras coisas. Se vcs n conseguem ver assedio nisso",2016
197,assédio estar em constranger repetidamente ela e atrapalhar o trabalho da mesma e como se ela fosse so um rosto bonito,2016
198,"Por acaso ele foi na casa dela perseguir ela ? Foi no trabalho atrás dela ? Não, não é assédio quando só elogia entenda isso!",2016
199,"feliz pela oportunidade da entrevista porque é o trabalho dela, não pelo assédio  pelo amor",2016
200,Repórter brasileira fica desconfortável após assédio de Vin Diesel: 'Atrapalhou meu trabalho'. Assista: bit.ly/2hWChzv,2016
201,"gente as pessoas acham que foi ok o que o vin diesel ""chamar de linda não é assédio"" será que viram o vídeo ela tava fazendo o trabalho",2016
202,ela não precisa aparecer pq fama ela já tem pelo trabalho maravilhoso que faz  Parem de acusar a vítima Foi assédio sim e pronto,2016
203,o cara não deixa a menina fazer o trabalho dela em paz AH MAS NÃO PODE NEM MAIS ELOGIAR QUE É ASSÉDIO 🙄,2016
204,"Daí não apenas vira assédio como já demonstra uma puta falta de profissionalismo dele, por estar atrapalhando o trabalho dela.",2016
205,"eu por ser homem achei awkward mas n vi nada demais, mas é aquilo, eu sou homem, nunca sofro assédio, nunca ninguem interrompe meu trabalho",2016
206,"ela poderia fazer, mas não fazendo não anula a questão do assédio dele e mt menos a falta de noção DELE naquele trabalho",2016
207,"Sobre do caso @carolmoreira3, a resposta é lógica: o elogio foi em um encontro social, não assédio; foi no trabalho, assédio.",2016
208,"""Profissionalismo"" nosso assunto termina aq, por que ela preferiu ""sofrer o assedio"" do que parar o trabalho, é culpa tbm",2016
209,gosto do vin diesel e do trabalho dele mas não defendo pq foi assédio sim,2016
210,"não paga pau pro vin diesel não pq foi assédio sim, a menina tava super sem jeito e tava fazendo o trabalho dela",2016
211,a partir do momento que um homem fez uma mulher se sentir desconfortável de estar fazer o trabalho dela é assédio SIM,2016
212,Ele não apenas a elogiou. Ele a constrangeu na frente de td mundo e atrapalhou o trabalho dela. O assédio tá nas pequenas atitudes tbm https://nitter.woodland.cafe/newboyrischer/status/811743990693457921,2016
213,"ele chamou ela para sair no meio do trabalho dela. Não precisa falar coisa feia para ser assédio, se uma pessoa fica +",2016
214,"e to mt orgulhosa por mesmo assim ter feito o seu trabalho, e expor esse assédio, q foi mais um retrato de como é dificil +",2016
215,"Concordo muuuuito com @mariaribeirob ! Ralei taaaanto pra ter meu trabalho reconhecido, que não posso reclamar do assédio. #SaiaJusta",2016
216,Pegando comentários de portal em matérias sobre assédio. Às vezes eu odeio meu trabalho.,2016
217,Entenda o que pode ser considerado assédio moral no trabalho fcradvocacia.com.br/blog/ent…,2016
218,Processos por assédio moral no trabalho crescem 68% em SC https://lnkd.in/e-6wZBs,2016
219,acho que uma das coisas mais inconvenientes da vida adulta é assedio no trabalho,2016
220,"Transportes, Uber e assédio no local de trabalho em debate na AR em janeiro dlvr.it/Mx9Dzj",2016
221,"#JoaquimdeAlmeida Transportes, Uber e assédio no local de trabalho em debate na AR em janeiro dlvr.it/Mx93qD #RemaxMatosinhos",2016
222,"Transportes, Uber e assédio no local de trabalho em debate na AR em janeiro dlvr.it/Mx8ZVN",2016
223,"Transportes públicos, Uber e assédio no local de trabalho no Parlamento em janeiro dlvr.it/Mx8Bct",2016
224,"Transportes públicos, Uber e assédio no trabalho debatidos em janeiro ow.ly/rNGP507MUVm",2016
225,"(Noticias ao minuto) Transportes públicos, Uber e assédio no trabalho debatidos em janeiro bit.ly/2hqPC1T",2016
226,"Transportes públicos, Uber e assédio no trabalho debatidos em janeiro noticiasaominuto.com/n/70909… #politicaaominuto",2016
227,Processos por assédio moral no trabalho crescem 68% em SC  Detalhes em: ow.ly/fXMA307kASD Foto: Divulgação fb.me/140daPOXP,2016
228,Processos por assédio moral no trabalho crescem 68% em SC - Diário Catarinense ln.is/dc.clicrbs.com.br/sc/a…,2016
229,Processos por assédio moral no trabalho crescem 68% em SC. bit.ly/2hH7oAL,2016
